clothing_name,situation,color,gender,time,category,price
sport_6531_Blue,Outdoor,Blue,female,evening,sport,5509
hodie_2937_Purple,Casual,Purple,male,morning,hodie,6403
shorts_1134_Green,Outdoor,Green,male,night,shorts,2397
suit_691_Red,Wedding,Red,male,noon,suit,7167
tops_8001_Green,Formal,Green,male,noon,tops,9674
dress_9159_White,Wedding,White,female,night,dress,8345
blouse_5780_Green,Casual,Green,male,evening,blouse,9037
skirt_6840_Purple,Work,Purple,male,noon,skirt,2122
shorts_6122_Yellow,Work,Yellow,female,noon,shorts,2252
shirt_881_Green,Work,Green,male,evening,shirt,8163
shoes_4388_Pink,Formal,Pink,unisex,noon,shoes,2086
jeans_1419_Red,Work,Red,female,night,jeans,6635
shirt_2910_White,Formal,White,male,morning,shirt,4489
t-shirt_880_Pink,Formal,Pink,male,evening,t-shirt,8178
dress_9093_Red,Work,Red,male,evening,dress,4566
suit_5035_Green,Formal,Green,male,night,suit,2585
sport_1938_White,Work,White,female,night,sport,3510
sport_1970_Yellow,Wedding,Yellow,male,evening,sport,4760
hodie_6438_Green,Casual,Green,female,evening,hodie,7078
blouse_6152_Red,Party,Red,female,night,blouse,3130
jeans_4295_Pink,Casual,Pink,unisex,noon,jeans,7661
jeans_994_Yellow,Work,Yellow,unisex,evening,jeans,8938
shorts_3996_Red,Work,Red,male,night,shorts,4604
shirt_8615_Green,Casual,Green,male,morning,shirt,9128
shorts_9163_Red,Party,Red,female,morning,shorts,5886
skirt_6542_Purple,Outdoor,Purple,male,morning,skirt,7218
dress_3928_Green,Wedding,Green,male,noon,dress,2184
waistcoat_8282_Yellow,Work,Yellow,male,night,waistcoat,5749
shirt_5747_Pink,Casual,Pink,unisex,morning,shirt,1623
tousers_1793_Pink,Wedding,Pink,male,night,tousers,6802
jeans_6118_Yellow,Formal,Yellow,male,evening,jeans,3744
waistcoat_906_White,Formal,White,unisex,evening,waistcoat,5626
blouse_3036_Yellow,Outdoor,Yellow,female,noon,blouse,3144
jacket_8980_Blue,Casual,Blue,female,evening,jacket,1764
blouse_661_Green,Formal,Green,unisex,evening,blouse,6747
dress_2816_Purple,Casual,Purple,male,morning,dress,7646
t-shirt_2780_White,Casual,White,male,night,t-shirt,2640
coat_5375_Purple,Work,Purple,unisex,noon,coat,1830
tie_595_Yellow,Wedding,Yellow,female,noon,tie,2602
t-shirt_2742_Blue,Wedding,Blue,unisex,noon,t-shirt,6158
dress_1055_Blue,Party,Blue,male,morning,dress,7215
sport_920_Green,Outdoor,Green,female,evening,sport,3179
tie_1927_Black,Formal,Black,unisex,morning,tie,6241
jeans_8732_Yellow,Party,Yellow,male,morning,jeans,5112
blouse_4200_Blue,Wedding,Blue,unisex,noon,blouse,8497
skirt_9516_Red,Outdoor,Red,female,morning,skirt,7418
hodie_2175_Green,Formal,Green,male,evening,hodie,7327
shirt_4197_Green,Wedding,Green,female,morning,shirt,2108
dress_4705_Red,Formal,Red,male,morning,dress,9776
tops_3722_Yellow,Work,Yellow,unisex,night,tops,3216
skirt_648_Pink,Casual,Pink,male,noon,skirt,2340
hodie_5077_Pink,Outdoor,Pink,female,evening,hodie,3183
shorts_8993_Yellow,Casual,Yellow,female,night,shorts,8379
skirt_9822_White,Party,White,male,night,skirt,5752
tousers_5653_Yellow,Casual,Yellow,unisex,evening,tousers,8541
hodie_9671_Purple,Wedding,Purple,unisex,night,hodie,8401
blouse_2079_Green,Outdoor,Green,male,morning,blouse,9070
jacket_5959_Yellow,Party,Yellow,female,noon,jacket,3384
waistcoat_9167_White,Outdoor,White,unisex,night,waistcoat,5943
t-shirt_9010_Purple,Wedding,Purple,female,night,t-shirt,5792
shirt_5759_Green,Outdoor,Green,female,morning,shirt,5753
tops_3179_Blue,Work,Blue,unisex,evening,tops,3925
waistcoat_324_Red,Outdoor,Red,female,evening,waistcoat,6387
tie_4787_Red,Wedding,Red,male,noon,tie,3779
waistcoat_5976_Purple,Casual,Purple,female,evening,waistcoat,6097
coat_1104_Red,Party,Red,unisex,evening,coat,2707
dress_4157_Blue,Formal,Blue,unisex,evening,dress,4862
skirt_8293_Purple,Formal,Purple,male,night,skirt,5481
shorts_9735_Yellow,Work,Yellow,unisex,night,shorts,6788
blouse_1904_Blue,Formal,Blue,unisex,morning,blouse,9315
suit_2240_Green,Work,Green,unisex,evening,suit,3868
blouse_5573_Yellow,Outdoor,Yellow,female,evening,blouse,8670
skirt_295_Black,Wedding,Black,unisex,evening,skirt,9253
suit_8288_Blue,Wedding,Blue,male,morning,suit,4925
tousers_2795_Red,Work,Red,unisex,morning,tousers,2488
shoes_8768_Purple,Formal,Purple,male,morning,shoes,4076
dress_806_Pink,Party,Pink,unisex,noon,dress,9356
jacket_4049_Black,Formal,Black,male,morning,jacket,2692
jacket_8150_White,Casual,White,female,morning,jacket,5451
suit_1533_Black,Formal,Black,female,noon,suit,8535
coat_9709_Pink,Work,Pink,unisex,morning,coat,7775
tops_3417_White,Formal,White,male,night,tops,6869
hodie_3689_Pink,Party,Pink,male,noon,hodie,6052
shirt_4422_Black,Work,Black,male,morning,shirt,1442
dress_6899_Black,Work,Black,male,noon,dress,4963
skirt_8143_Purple,Outdoor,Purple,female,noon,skirt,2806
jacket_2969_Pink,Outdoor,Pink,unisex,evening,jacket,3836
shoes_8942_Black,Party,Black,female,noon,shoes,5889
shirt_494_White,Work,White,male,night,shirt,8517
shoes_6357_Pink,Work,Pink,unisex,evening,shoes,2212
hodie_9321_Blue,Casual,Blue,unisex,evening,hodie,9293
t-shirt_6824_White,Wedding,White,male,evening,t-shirt,9944
jeans_9811_Black,Wedding,Black,female,evening,jeans,6935
shoes_2396_Pink,Wedding,Pink,female,noon,shoes,1434
dress_1749_Purple,Outdoor,Purple,female,evening,dress,8671
waistcoat_7879_Green,Work,Green,male,noon,waistcoat,8678
suit_7273_Yellow,Party,Yellow,unisex,night,suit,8999
shorts_1208_Pink,Formal,Pink,unisex,morning,shorts,1113
jeans_2447_Blue,Wedding,Blue,unisex,morning,jeans,4524
shirt_9709_Green,Wedding,Green,female,morning,shirt,1000
suit_4026_Purple,Party,Purple,female,night,suit,1752
jacket_6277_White,Wedding,White,male,evening,jacket,5493
shorts_8425_Purple,Work,Purple,female,noon,shorts,7314
sport_2177_White,Casual,White,male,evening,sport,2447
tops_9505_Green,Casual,Green,female,night,tops,5372
dress_6296_Black,Casual,Black,unisex,noon,dress,4287
t-shirt_7998_Black,Outdoor,Black,unisex,noon,t-shirt,7282
waistcoat_4846_Purple,Work,Purple,female,noon,waistcoat,7939
tops_2208_Green,Formal,Green,male,noon,tops,5715
shorts_7243_Yellow,Formal,Yellow,female,evening,shorts,6968
jeans_5128_Blue,Outdoor,Blue,male,morning,jeans,3177
shorts_5047_Green,Outdoor,Green,unisex,night,shorts,9435
coat_5732_Blue,Casual,Blue,female,night,coat,9177
coat_2616_Red,Party,Red,unisex,morning,coat,3372
shirt_4504_Yellow,Outdoor,Yellow,female,evening,shirt,9327
shoes_3661_Black,Wedding,Black,unisex,night,shoes,5206
waistcoat_2225_Green,Party,Green,female,morning,waistcoat,1838
shoes_2848_Blue,Casual,Blue,male,evening,shoes,4859
tie_853_Green,Wedding,Green,male,night,tie,5373
suit_4545_Red,Party,Red,male,noon,suit,2953
waistcoat_9216_Purple,Outdoor,Purple,unisex,morning,waistcoat,4185
tie_5910_Black,Outdoor,Black,unisex,evening,tie,2788
sport_2551_White,Formal,White,unisex,noon,sport,3213
tops_7796_White,Casual,White,male,evening,tops,5398
tops_6850_Pink,Party,Pink,male,evening,tops,3043
shoes_523_White,Wedding,White,female,evening,shoes,9801
shirt_324_Black,Work,Black,unisex,morning,shirt,3926
jacket_9355_Purple,Wedding,Purple,male,noon,jacket,1467
jacket_4186_Red,Wedding,Red,unisex,night,jacket,6553
coat_251_Blue,Wedding,Blue,male,evening,coat,5964
suit_9388_Purple,Party,Purple,unisex,morning,suit,1799
jeans_7594_Black,Party,Black,female,evening,jeans,9111
jacket_3482_Purple,Wedding,Purple,female,night,jacket,8799
coat_5886_Red,Wedding,Red,male,morning,coat,8953
shirt_1633_Blue,Party,Blue,female,noon,shirt,7139
blouse_3795_Pink,Party,Pink,female,evening,blouse,5162
blouse_4020_Green,Party,Green,female,night,blouse,6971
tops_7116_Green,Work,Green,male,noon,tops,1540
waistcoat_6315_Black,Work,Black,female,evening,waistcoat,7170
skirt_5583_Yellow,Casual,Yellow,male,evening,skirt,8857
waistcoat_3603_Blue,Casual,Blue,female,night,waistcoat,1408
suit_8330_Red,Formal,Red,female,night,suit,9695
waistcoat_5044_Green,Party,Green,male,morning,waistcoat,8553
sport_6088_Yellow,Work,Yellow,male,night,sport,1593
coat_5286_White,Wedding,White,male,night,coat,3875
dress_3591_Pink,Casual,Pink,female,night,dress,7667
t-shirt_4386_Black,Party,Black,male,evening,t-shirt,7617
sport_8021_Pink,Formal,Pink,male,morning,sport,6376
tousers_3573_White,Casual,White,female,evening,tousers,6742
jeans_9544_Yellow,Outdoor,Yellow,female,morning,jeans,7388
jacket_6886_Blue,Wedding,Blue,unisex,noon,jacket,8352
sport_1324_Purple,Party,Purple,male,evening,sport,9787
jeans_8575_Purple,Wedding,Purple,female,noon,jeans,7594
jacket_3568_Green,Casual,Green,unisex,morning,jacket,1579
dress_1877_Black,Party,Black,unisex,evening,dress,4161
coat_9763_Blue,Outdoor,Blue,female,night,coat,5754
blouse_6677_Pink,Outdoor,Pink,unisex,night,blouse,5110
sport_2038_Green,Work,Green,female,morning,sport,2761
skirt_1622_Pink,Wedding,Pink,unisex,noon,skirt,8478
tousers_2774_Blue,Outdoor,Blue,unisex,morning,tousers,8426
jeans_7334_Pink,Wedding,Pink,male,evening,jeans,8915
skirt_7625_Pink,Formal,Pink,female,noon,skirt,3361
tie_225_Red,Work,Red,female,noon,tie,5424
skirt_7255_Red,Party,Red,unisex,evening,skirt,9758
coat_2230_White,Wedding,White,male,noon,coat,6312
coat_3554_Red,Outdoor,Red,male,morning,coat,5035
shirt_5857_Purple,Outdoor,Purple,female,morning,shirt,3176
jeans_9742_Purple,Casual,Purple,female,night,jeans,3203
shorts_5081_Black,Casual,Black,female,noon,shorts,7133
shoes_7531_Black,Formal,Black,male,noon,shoes,5000
coat_3334_Yellow,Formal,Yellow,unisex,noon,coat,2203
jacket_7054_Red,Outdoor,Red,male,evening,jacket,8550
waistcoat_7440_Purple,Formal,Purple,male,evening,waistcoat,2666
jeans_1839_Purple,Outdoor,Purple,unisex,morning,jeans,8297
tops_1130_Pink,Casual,Pink,unisex,morning,tops,1879
tops_940_Purple,Wedding,Purple,male,morning,tops,9038
t-shirt_4815_Black,Wedding,Black,female,evening,t-shirt,8301
skirt_2319_Black,Wedding,Black,unisex,morning,skirt,9963
jeans_1461_Blue,Party,Blue,male,morning,jeans,7396
waistcoat_5778_Pink,Party,Pink,female,morning,waistcoat,2859
tie_2700_Green,Party,Green,unisex,noon,tie,1995
blouse_2189_Pink,Work,Pink,male,night,blouse,7901
shirt_4992_Pink,Party,Pink,unisex,evening,shirt,8529
hodie_8675_Purple,Casual,Purple,female,evening,hodie,8592
shirt_515_Yellow,Work,Yellow,female,night,shirt,5684
skirt_7151_Black,Outdoor,Black,unisex,noon,skirt,8160
jeans_3444_Black,Work,Black,female,evening,jeans,4995
shorts_1663_White,Casual,White,unisex,noon,shorts,7535
tie_7660_White,Formal,White,unisex,noon,tie,4777
jacket_4781_Pink,Outdoor,Pink,unisex,night,jacket,2913
shirt_345_Purple,Work,Purple,female,noon,shirt,4876
blouse_2619_Pink,Work,Pink,male,night,blouse,5109
blouse_8935_Black,Wedding,Black,unisex,night,blouse,1116
shoes_9011_White,Casual,White,male,night,shoes,8030
hodie_2286_White,Party,White,male,night,hodie,4277
t-shirt_5172_White,Casual,White,female,noon,t-shirt,6604
sport_2308_Yellow,Party,Yellow,unisex,night,sport,8460
jacket_3319_Pink,Casual,Pink,male,noon,jacket,4308
skirt_3293_Yellow,Work,Yellow,unisex,morning,skirt,9282
shirt_5283_White,Outdoor,White,female,night,shirt,6621
shorts_3712_Purple,Wedding,Purple,female,morning,shorts,6051
hodie_8617_Yellow,Party,Yellow,male,evening,hodie,4858
shorts_6025_Green,Outdoor,Green,male,evening,shorts,4627
shoes_8140_Blue,Outdoor,Blue,female,evening,shoes,4161
skirt_4896_Red,Casual,Red,female,night,skirt,5240
coat_1482_Red,Formal,Red,female,morning,coat,9764
tousers_5029_Red,Casual,Red,unisex,noon,tousers,4671
tie_2043_Purple,Outdoor,Purple,female,noon,tie,8190
waistcoat_6170_Purple,Work,Purple,unisex,evening,waistcoat,9155
tops_7395_Pink,Casual,Pink,female,morning,tops,8202
shirt_1734_Yellow,Work,Yellow,unisex,morning,shirt,4961
t-shirt_3413_Black,Party,Black,female,night,t-shirt,1286
blouse_3700_Green,Formal,Green,unisex,evening,blouse,5623
suit_1905_Yellow,Wedding,Yellow,unisex,night,suit,6545
tousers_3800_Pink,Formal,Pink,unisex,morning,tousers,9758
jacket_7560_Green,Party,Green,female,noon,jacket,9643
jacket_4829_Pink,Work,Pink,male,evening,jacket,3736
jeans_8855_Red,Wedding,Red,male,night,jeans,2856
hodie_7658_White,Outdoor,White,male,night,hodie,1327
dress_7872_White,Casual,White,unisex,evening,dress,5229
blouse_1723_Red,Work,Red,male,morning,blouse,8540
jeans_9785_White,Outdoor,White,unisex,evening,jeans,3091
waistcoat_3296_Green,Wedding,Green,unisex,evening,waistcoat,2976
waistcoat_2963_Green,Work,Green,female,evening,waistcoat,8136
dress_3243_Blue,Outdoor,Blue,female,morning,dress,1261
hodie_3176_Yellow,Casual,Yellow,male,evening,hodie,4172
shoes_31_Pink,Outdoor,Pink,female,night,shoes,5354
tousers_1240_Red,Formal,Red,male,noon,tousers,4603
hodie_913_Black,Party,Black,unisex,evening,hodie,1869
skirt_9461_Purple,Casual,Purple,male,evening,skirt,1809
blouse_7135_Yellow,Wedding,Yellow,male,noon,blouse,9790
tops_2648_Purple,Formal,Purple,male,evening,tops,7954
coat_4516_Green,Work,Green,unisex,evening,coat,3198
jeans_5223_Pink,Formal,Pink,unisex,evening,jeans,5552
skirt_8592_Yellow,Wedding,Yellow,female,evening,skirt,9362
waistcoat_3015_Yellow,Casual,Yellow,unisex,night,waistcoat,3893
shoes_5958_Yellow,Outdoor,Yellow,male,morning,shoes,9683
jacket_3567_Pink,Outdoor,Pink,female,noon,jacket,7322
coat_1728_Black,Outdoor,Black,unisex,noon,coat,6461
coat_2588_Red,Formal,Red,female,morning,coat,4286
shoes_8744_White,Formal,White,male,noon,shoes,9256
blouse_4774_Black,Casual,Black,female,night,blouse,6635
t-shirt_6465_Purple,Outdoor,Purple,unisex,morning,t-shirt,5881
jeans_7101_White,Work,White,male,evening,jeans,9360
shorts_5219_Red,Work,Red,unisex,night,shorts,1566
dress_1397_Purple,Party,Purple,female,morning,dress,8975
dress_9971_Red,Wedding,Red,male,noon,dress,4178
tie_7390_Pink,Casual,Pink,male,morning,tie,7089
waistcoat_7473_Black,Work,Black,female,noon,waistcoat,7408
tops_1125_Blue,Casual,Blue,unisex,evening,tops,1507
coat_244_Red,Outdoor,Red,female,morning,coat,1462
jacket_7190_Black,Wedding,Black,female,night,jacket,1883
sport_4151_White,Party,White,unisex,night,sport,3105
hodie_1285_Yellow,Formal,Yellow,male,morning,hodie,6261
t-shirt_7535_Blue,Casual,Blue,female,night,t-shirt,2503
dress_1309_Red,Party,Red,female,evening,dress,6709
tousers_8576_White,Outdoor,White,male,noon,tousers,7009
tops_4271_Blue,Formal,Blue,unisex,morning,tops,8443
shoes_4299_Purple,Formal,Purple,female,evening,shoes,4456
tie_9699_White,Work,White,female,evening,tie,4934
tops_3288_Green,Party,Green,male,night,tops,9768
dress_925_White,Work,White,male,night,dress,7268
jeans_8260_Blue,Formal,Blue,female,noon,jeans,2396
dress_816_White,Wedding,White,male,evening,dress,3213
suit_4330_Blue,Formal,Blue,male,morning,suit,4968
blouse_5817_White,Work,White,unisex,evening,blouse,9836
coat_5859_Green,Work,Green,male,evening,coat,5780
hodie_3466_White,Party,White,male,evening,hodie,6541
tops_2458_Purple,Work,Purple,male,morning,tops,3661
shirt_4952_Black,Outdoor,Black,unisex,morning,shirt,4926
jacket_8467_Red,Formal,Red,male,evening,jacket,3520
t-shirt_4258_Red,Work,Red,male,morning,t-shirt,2183
suit_1654_Green,Outdoor,Green,male,night,suit,5033
suit_9138_Red,Formal,Red,unisex,noon,suit,2701
shorts_5901_Yellow,Party,Yellow,unisex,noon,shorts,5680
shorts_5345_Purple,Party,Purple,female,evening,shorts,1801
tie_9998_Red,Work,Red,female,evening,tie,3795
tousers_6726_Pink,Outdoor,Pink,male,night,tousers,2949
tousers_1428_Blue,Wedding,Blue,unisex,evening,tousers,7097
t-shirt_2306_White,Casual,White,female,evening,t-shirt,1441
blouse_5383_Pink,Casual,Pink,unisex,night,blouse,5663
coat_817_Pink,Work,Pink,unisex,noon,coat,8879
hodie_7605_Green,Work,Green,male,morning,hodie,4927
sport_9688_Yellow,Work,Yellow,unisex,evening,sport,4413
waistcoat_3527_Red,Formal,Red,male,evening,waistcoat,3737
skirt_8841_Blue,Formal,Blue,male,morning,skirt,7405
shoes_3340_Pink,Wedding,Pink,male,noon,shoes,8675
coat_4989_Pink,Casual,Pink,male,night,coat,7270
tops_8210_Yellow,Party,Yellow,female,night,tops,4742
skirt_6443_Purple,Work,Purple,unisex,evening,skirt,4845
waistcoat_7248_Green,Formal,Green,female,night,waistcoat,7639
jacket_9853_Red,Formal,Red,female,noon,jacket,3527
t-shirt_9249_Green,Party,Green,male,noon,t-shirt,8764
hodie_1659_Pink,Casual,Pink,female,night,hodie,5682
shorts_5453_Blue,Party,Blue,male,night,shorts,1322
hodie_8317_Purple,Wedding,Purple,female,morning,hodie,8416
shoes_3065_Blue,Wedding,Blue,male,evening,shoes,8274
coat_7309_Yellow,Outdoor,Yellow,unisex,evening,coat,10000
sport_5595_Yellow,Wedding,Yellow,unisex,morning,sport,4572
shirt_877_Black,Formal,Black,male,noon,shirt,5813
jeans_1971_Blue,Work,Blue,unisex,night,jeans,3128
tie_6417_Blue,Work,Blue,unisex,noon,tie,1576
blouse_3243_Yellow,Party,Yellow,unisex,evening,blouse,9183
hodie_8029_Pink,Work,Pink,male,noon,hodie,9585
tops_5523_Yellow,Formal,Yellow,male,noon,tops,2127
skirt_5677_Pink,Formal,Pink,female,noon,skirt,7058
shorts_2147_Blue,Casual,Blue,female,evening,shorts,3855
sport_8135_White,Outdoor,White,male,evening,sport,1162
tie_7318_White,Formal,White,unisex,morning,tie,7101
tie_7067_Black,Wedding,Black,unisex,night,tie,3373
sport_9955_Black,Party,Black,female,evening,sport,9512
hodie_8388_Pink,Wedding,Pink,male,morning,hodie,7917
t-shirt_7507_Yellow,Party,Yellow,male,noon,t-shirt,5172
suit_4392_Green,Work,Green,female,noon,suit,9151
jacket_9637_Red,Casual,Red,female,morning,jacket,1070
tousers_8404_White,Work,White,female,evening,tousers,9269
jacket_3839_Pink,Casual,Pink,unisex,evening,jacket,8956
tie_9557_White,Work,White,female,morning,tie,1286
suit_2959_Purple,Outdoor,Purple,male,evening,suit,7732
sport_8483_Purple,Formal,Purple,female,morning,sport,9933
sport_548_Blue,Outdoor,Blue,unisex,noon,sport,6726
skirt_3990_Purple,Wedding,Purple,unisex,night,skirt,8383
sport_6812_White,Casual,White,unisex,morning,sport,3711
dress_1851_Blue,Party,Blue,male,noon,dress,9170
waistcoat_8145_White,Outdoor,White,female,morning,waistcoat,7940
dress_8500_Red,Outdoor,Red,female,evening,dress,5039
suit_8599_Blue,Formal,Blue,female,night,suit,1277
shorts_8044_Purple,Casual,Purple,female,noon,shorts,7927
coat_7564_Red,Work,Red,unisex,evening,coat,8984
shirt_2635_Purple,Work,Purple,unisex,morning,shirt,8594
shoes_8055_Blue,Outdoor,Blue,unisex,morning,shoes,4777
skirt_2394_Yellow,Wedding,Yellow,male,morning,skirt,7197
tops_7405_Black,Party,Black,female,night,tops,6684
waistcoat_3139_Blue,Party,Blue,male,noon,waistcoat,3941
blouse_4085_Blue,Work,Blue,female,morning,blouse,6017
coat_7687_Pink,Outdoor,Pink,male,morning,coat,5448
dress_7134_White,Casual,White,female,night,dress,9062
coat_4337_Yellow,Formal,Yellow,male,noon,coat,2637
jeans_8191_Purple,Formal,Purple,unisex,night,jeans,1827
t-shirt_4517_Blue,Formal,Blue,unisex,noon,t-shirt,3669
shoes_8160_Pink,Party,Pink,female,night,shoes,7295
tie_193_Pink,Formal,Pink,male,night,tie,1698
tops_7743_Green,Outdoor,Green,male,morning,tops,7941
t-shirt_1051_Blue,Work,Blue,unisex,noon,t-shirt,3862
jeans_7081_Green,Outdoor,Green,female,noon,jeans,8757
tousers_785_Black,Outdoor,Black,female,night,tousers,5733
suit_8998_Red,Outdoor,Red,unisex,evening,suit,2439
t-shirt_5069_Yellow,Outdoor,Yellow,unisex,noon,t-shirt,3759
tousers_7071_Black,Casual,Black,female,evening,tousers,3404
shoes_4270_Black,Wedding,Black,male,night,shoes,3420
skirt_1683_Blue,Outdoor,Blue,female,morning,skirt,7089
suit_505_Green,Wedding,Green,female,morning,suit,6079
blouse_5336_Black,Outdoor,Black,male,night,blouse,7066
shoes_3346_Pink,Work,Pink,male,noon,shoes,5725
jacket_7840_Red,Work,Red,female,noon,jacket,2661
coat_4607_Yellow,Wedding,Yellow,female,evening,coat,2081
shorts_6145_Green,Formal,Green,male,night,shorts,8184
tousers_8886_Purple,Work,Purple,unisex,noon,tousers,2833
jacket_3679_Green,Casual,Green,unisex,morning,jacket,1095
tousers_2191_Red,Casual,Red,male,night,tousers,9608
tousers_3947_Pink,Wedding,Pink,male,noon,tousers,5890
suit_3793_Red,Casual,Red,female,evening,suit,3152
blouse_8997_Black,Party,Black,female,evening,blouse,7658
coat_3806_White,Work,White,unisex,morning,coat,8665
coat_5978_Yellow,Work,Yellow,unisex,morning,coat,5550
suit_8068_White,Work,White,unisex,evening,suit,4271
suit_8326_Blue,Work,Blue,female,evening,suit,8426
tops_4211_Pink,Work,Pink,female,night,tops,6821
jeans_6344_Green,Casual,Green,female,night,jeans,5692
shorts_9738_Red,Party,Red,female,noon,shorts,2994
shirt_5719_Blue,Wedding,Blue,male,noon,shirt,3642
